ref,citation_0,citation_1,citation_2,citation_3,citation_4,citation_5,citation_6,citation_7,citation_8,citation_9,citation_10,citation_11,citation_12,citation_13,citation_14,citation_15,citation_16,citation_17,citation_18,citation_19,citation_20,citation_21,citation_22,citation_23,citation_24,citation_25,citation_26,citation_27,citation_28
reference_109,3.6647917178863314,3.1174166843160975,3.4753448544523247,3.5347605008941647,3.341065235468272,3.5311525199873213,3.509807535713974,3.286009122858749,3.586273523361113,3.5775037497096505,3.6779787113602542,3.6694864742571216,3.4909706606215103,3.3081498394064544,3.505108001644986,3.1421463784229644,3.687699394966696,3.6121167937602627,3.1421463784229644,3.570557612139598,3.598437436314698,3.379027956760067,3.7492770455478555,3.4726386365113133,3.525615778924595,3.792274868085217,3.5159260721822174,3.5113941925662098,3.835413282827954
reference_110,3.2136959441099515,3.2220514145215056,3.4557352880301235,3.5297836003668936,3.228427233922491,3.3408720724864684,3.725905434769571,3.3385986216156485,3.6321549268206024,3.4633055531939982,3.5885869223558506,3.6154254743605034,3.144686042507157,3.2784271885530702,3.699971666717351,3.1433157356111643,3.550098786567157,3.2047698415401324,3.1433157356111643,3.616023598362978,3.2996798456518155,3.427385438608712,3.4867383171445936,3.172035716504132,3.575606993498831,3.570266386629707,3.433671372562791,3.264904256304677,3.6385490978267505
reference_111,4.11634222853142,4.006467147469132,3.860717080234073,3.984800416184664,3.9558861203805025,3.9034214667816753,4.1133416196566115,3.8959596595840456,4.139862043758392,3.994601720309132,4.093088658765988,4.038386579025984,3.9073988236463073,4.15851895819552,4.0778301743664676,3.764389354830384,4.052811811483861,4.085179996656015,3.764389354830384,4.07088031652369,3.9792386506917476,4.112889103140599,4.048324566090703,4.071052462894595,4.090416373314139,4.20628965982325,3.9270404001599553,3.9174429528164865,4.181788668318536
reference_112,3.8689072841751844,3.6223764396538125,3.8391418796064545,3.8508167786394787,3.6848334358023376,3.845457619019518,3.933794214138525,3.697187000466242,4.027934132515618,3.556976464343704,3.78857439557959,3.7090032899677867,3.729479472830238,3.97707919654844,3.7738039922864735,3.6680210647741975,3.8907637525057592,3.744038077336407,3.6680210647741975,3.9280228082858555,3.8235650887733605,3.973966876846248,3.9795228294492704,3.8355143837755517,3.951574563126795,4.06493948923531,3.7401214529286344,3.8243385451355634,3.7894020671386768
reference_113,3.5180075920483516,3.535644973110785,3.496670104738219,3.451079377730658,2.936358525996535,3.4194790551200347,3.7747991967516863,3.275252228790534,3.7606932445192625,3.651392902455636,3.6956193951816068,3.7282231030878545,3.2070275399445776,3.102851236699358,3.7030374662614522,3.341552936631006,3.4617361665359314,3.674543785263588,3.341552936631006,3.535143006989666,3.4047601313494424,3.6782685662383474,3.545334973080347,3.6230806718313717,3.710344694220531,3.533933964303246,3.433649649746576,3.4226079922088286,3.6814565216178075
reference_114,3.471691627366461,3.102308583233395,2.994538935167506,3.1232872748391687,2.964429210116042,3.1657640302365397,3.462213788859884,2.9904828335678015,3.4211893724884597,3.2532418283543922,3.274823284639335,3.1031858182449135,3.013155749655096,3.3740028409075777,3.2735472716839213,2.9322727932404087,3.3728406945018197,3.302788131446094,2.9322727932404087,3.412446987576196,3.1880498260751384,3.443227476846335,3.287399773356689,3.0441332311554836,3.4188012806107175,3.303561843692253,3.2030514887927892,3.036171059411639,3.4988711018581666
reference_115,3.594715065388836,3.2576197389749537,3.2464719790800887,3.1770418228948114,3.2326114320536092,3.4905850968475343,3.6272442735870367,3.037884630236149,3.6237267306892393,3.37575849919253,3.7046080296297887,3.437152199331522,3.240378635140955,3.5811000276109963,3.439810236512132,3.2447808568345904,3.4996806547373533,3.548457938364484,3.2447808568345904,3.5361112622782866,3.352011043881178,3.707981773171758,3.5290234325981142,3.4693554463393403,3.6475719426241584,3.5588438290452005,3.3821697583327888,3.1493474941989184,3.7052187221459336
reference_116,3.7405419213179143,3.553950274717864,3.2910484112921035,3.4078876023702622,3.4602904260678975,3.691010715405702,3.7669589702951436,3.3749294174770115,3.725208349498367,3.616881750425681,3.8205777698063472,3.7197186073036197,3.4424986690137387,3.7745506330593037,3.8354919549272806,3.390461038822174,3.6576584904384615,3.7106406424085714,3.390461038822174,3.6531708584637785,3.566953908599854,3.864307275660381,3.686372907382965,3.712113780263165,3.7700117242914684,3.740470679952908,3.5584970559000966,3.376630549432039,3.8276408260922365
reference_117,3.642253352793733,3.211474438755582,3.5127137473361887,3.6167624634979005,3.351154307629381,3.456969571292105,3.72462406195563,3.422149619136267,3.814275844157038,3.4132034456419067,3.5819180389522107,3.4880453908418305,3.3546345234257524,3.1485113748869855,3.3447203234587657,3.1108921946159565,3.2109351304836866,3.673492480070844,3.1108921946159565,3.2133769604767903,3.1808217916595845,3.4974880834067377,3.4031329887886637,3.4401379214352845,3.601476620701998,3.7589500404419547,3.5325076809737976,3.6147427073199414,3.814695420418165
reference_118,3.376573511773994,2.8878211096019766,3.4611820095486974,3.4341103308139433,3.3172180505986586,3.616884699218441,3.353736724510728,3.182283414051238,3.583674302680785,3.411925942297665,3.324749430076628,3.4929708202351457,3.3568248640697975,3.1141728483656377,3.629492488926988,3.319620293408752,3.501446350049451,3.616921516225917,3.319620293408752,3.5618432480506526,3.4674198416408086,3.2539689882154943,3.573589174926072,3.034930794073254,3.3169260148435473,3.701313865700549,3.24925047306431,3.3632921823108823,3.7604259830531266
reference_119,3.9328014575366343,3.8149542637802556,3.6964917792415117,3.851513987075013,3.5756598749631134,3.528322231216619,3.7997511758080136,3.7022755831138494,3.9124605972795443,3.3746347474299165,3.7663839773452237,3.2445553832900162,3.5947443823960725,3.4914374861432904,3.526137335090234,3.012171879674652,3.4409540492745565,3.642730543018416,3.012171879674652,3.493973607244644,3.0971764095962815,3.7584835224400774,3.2517109859191007,3.6625674248767743,3.6276332074099047,3.939169741284111,3.7922950641776567,3.6350853887808308,4.068103701652475
reference_120,2.8542335446462532,3.6456615092622497,3.8310219153103495,3.746220288171745,3.8064156896783974,3.989256961375503,3.5643537638897027,3.6926439339984958,3.9558527148545615,3.7149693214867243,3.6300699312604987,3.741224202488167,3.832095509907644,3.5163329869832145,4.00481850935401,3.66082372606439,3.9648772755345427,3.7259346599418963,3.66082372606439,3.9284219831869986,3.869399706977061,3.7843127970482655,3.856472656944086,3.4289837609964633,3.675339209919423,3.976012286859432,3.412595145799948,3.709204254820975,4.026171875402225
reference_121,3.010989413644955,3.2242591582451627,3.4500850306669126,3.0787661697043425,3.490242573880062,3.6078756988733534,3.6429864761601443,3.2598776534345633,3.661248555724812,3.5243520670135218,3.7712018096215107,3.5979883905166634,3.4290706880212793,3.765884203536738,3.43425416410974,2.9565727833131796,3.656428512260533,3.207015362393789,2.9565727833131796,3.035003175852892,3.5430392026805877,3.805219102105746,3.614934540062285,3.3226670844805866,3.1497828257454374,3.6410769543285375,3.4879929792194373,3.007722218677235,3.7785139814268076
reference_122,3.56786060403824,3.4498247044610406,3.094921296850014,3.2937914771329164,3.198592374810123,3.491446621185601,3.544035213646794,3.134710002223849,3.518285877485275,3.405103321365595,3.6962042205136565,3.4909502991275785,3.268448009030342,3.66424358334628,3.674217599452758,3.216517399535179,3.5973082238577603,3.4702924734287848,3.216517399535179,3.491309487056966,3.534078487134457,3.658544873513063,3.614996839454651,3.588950352274761,3.5804364511518343,3.58461266334002,3.38335475633353,3.2679664692195654,3.628009119586859
reference_123,3.4211648648436763,3.0327141932572204,3.462855354515325,3.5102013767224656,3.281141670772125,3.634001379359862,3.631901254884074,3.3094233419044388,3.666452933252073,3.493703067502528,3.71872013139342,3.65981551320768,3.383377122135046,3.684114386536719,3.7547470230364444,3.2500019717749455,3.688360407745633,3.233760440081039,3.2500019717749455,3.2212964307456584,3.6139377982067096,3.708998510252753,3.6421117462746126,2.907759128451235,3.5429935411070463,3.709567155792345,3.4907535192623307,3.453320802793229,3.77235290938721
reference_124,4.476399280052727,4.402496306944501,4.261975381797408,4.111421210418224,4.270398797198205,4.4670229038631915,4.574511985806371,4.2031350933651925,4.470943810632705,4.526113245919311,4.5086250958295535,4.626275779513836,4.275708099571824,4.5387078215086545,4.5655058887532345,4.264817685323358,4.468207502075971,4.452269002622443,4.264817685323358,4.456164489449426,4.447419346626639,4.652113882301774,4.4852757658497096,4.4956323023567455,4.533901107252657,4.449346921802521,4.403550078340173,4.246340059299946,4.588215974898305
reference_125,3.9636395339791344,4.2930484198184695,4.256870999683314,4.236241606614709,3.95379411432303,4.365352281266451,3.9263395378618244,4.1942923057403565,4.44583962143569,4.169398778227876,3.641447312787505,4.251726732308865,4.11568272765398,3.782479177348713,4.304958340845509,4.089075886092245,4.206325617412805,4.3751153483158145,4.089075886092245,4.3957231089286415,4.167261542775154,4.101929104154247,4.040413788182735,3.8391075281932188,4.360746722642158,4.407797325904369,4.324417812561094,4.2197900577535625,4.504636708247418
reference_126,3.623486008079757,3.237549629328499,3.6722474936383027,3.6127889760260943,3.043743014248307,3.2842035411116175,3.4849253033832768,3.4631527799607316,3.78005131037588,2.759078743092199,3.0775293524660445,2.670093394995317,3.0001596473679983,2.7750619344425447,2.765438426964288,2.8768755243096025,2.6260376771924743,3.3310381428530564,2.8768755243096025,3.0381144030469,2.5369222183155573,3.5009446540258486,3.0179249130851478,3.0387665838612254,3.2997344046797656,3.5673383167821693,3.4494511389863654,3.5947086942914925,3.6991092583684098
reference_127,3.9447592876482065,3.777831791524454,3.748590195323809,3.7842098364059895,3.6983039407185974,3.737655693830187,3.920141437165277,3.6308411677780503,3.948297321697084,3.8137633777413456,3.8964987660423356,3.8692799859454605,3.619787674027365,3.8269521415401972,3.8961384377638217,3.563883043907022,3.8421251437247155,3.7982950040736374,3.563883043907022,3.85403992292544,3.7573280852358772,3.8982928939926316,3.814590618858651,3.8883530804360436,3.8368571891195833,3.7962753566010665,3.704755105153624,3.6828619516383045,3.8773782857674632
reference_128,3.3622725749892477,2.882555647472634,2.8616965838475013,3.002132113008634,3.05268425874763,3.288873962055418,3.47775888884574,2.9696246179230608,3.373153410007385,3.2467793748153495,3.3747155756606824,3.193315651577823,3.0390461779152127,3.508094224572576,3.597760366331268,3.0002070966656635,3.4257821300518536,3.351229592549411,3.0002070966656635,3.0641978856733365,3.2152158790859606,3.5496236080588424,3.276081465668977,2.9655431656164253,3.2000322178454343,3.2711604681012414,3.193806217321691,2.941934521619333,3.510543433717004
reference_129,3.6906904590578176,3.5286022881449153,3.423839844775624,3.474861663540423,3.4028827762275986,3.5408997100868222,3.687366405495644,3.300812367418945,3.786004834345579,3.586673623061176,3.7448371030332344,3.719595591290116,3.291079106745958,3.5629993637818393,3.5264293884443245,2.869076094166398,3.5095680257186888,3.647462157933188,2.869076094166398,3.6422969969826986,3.4759044722576142,3.7054254090828156,3.707209740037799,3.6152937762800708,3.7476485193623366,3.6653110415961385,3.5148254818654063,3.4151819457918404,3.778250684095925
reference_130,3.702979230116022,3.4064768077536813,3.679191323582688,3.632429082496029,3.40806594878222,3.3184132024174393,3.77027979455302,3.434613849867947,3.9160009277416568,3.3353077721615962,3.483543916569164,3.1269182252661203,3.140496537646175,2.7317444825277986,3.2307344000691094,2.9466522982104246,2.7589330647132657,3.793235893604473,2.9466522982104246,3.1097861927491883,2.515447343584349,3.5202101073585994,2.936408872024493,3.3262010295196602,3.566785144000727,3.7112234962696675,3.584226919308783,3.6047628483212644,3.7709663823596635
reference_131,3.9779100394291174,3.5412621608272756,3.7233067143890914,3.749680296096325,3.636675624265807,3.8399459927803874,3.9729078207631114,3.6432363150404696,3.965738774324036,3.8692881523396747,3.947289353722754,4.0190747455810545,3.7197501702973845,3.985796946762495,4.003967409908335,3.6017885688832996,3.9391588498837704,3.891583153789897,3.6017885688832996,3.4785336233042314,3.8985795950786115,3.976706975493084,3.985385260046577,3.9301664801909637,3.987697778164707,3.886303029204178,3.8010622445759656,3.712499814432693,4.036757842799773
reference_132,3.630051499008599,3.1171484579975695,3.518885878633786,3.39407937746269,3.4638555926383456,3.2268582959432246,3.733565008578346,3.3599813868472936,3.662801134728589,3.2003357967271526,3.37555726257734,2.9850417065076456,3.045538735409449,2.664263808108437,3.0767905748279203,2.8799909206511067,2.563616477442521,3.721946635354505,2.8799909206511067,2.9909410379853543,2.2803022599709495,3.4660822056466074,2.819274490301797,3.01701425919684,3.1494345811385536,3.5416745193346477,3.0712429059479933,3.4633452337264266,3.6213333100881937
reference_133,3.693312411224666,3.23867836385473,3.4481031855703796,3.5536556383313593,3.4258050347492484,3.6144397878888843,3.7087878800608802,3.3152878268276753,3.7214823202699625,3.647113807290158,3.7712704819822496,3.7325793771281126,3.371894189026919,3.7616549481784616,3.7762700596510483,3.2810059268233065,3.694154562613594,3.658698449541956,3.2810059268233065,3.2711909093003215,3.634792101531943,3.668267290078282,3.7497033532786035,3.68404955031186,3.75363923138714,3.7320077453143004,3.5563110834274387,3.4997660571310445,3.794733342222883
reference_134,3.579060767507716,3.2499999469143006,3.422262258773997,3.4545626035393178,3.3944169695239568,3.4390656739134227,3.614672249298514,3.2614825186867953,3.702015627329331,3.4947845094958643,3.6248868764243922,3.6231082398721663,3.177907989087063,3.5699817978234916,3.6150535757429227,3.3119622154570805,3.4116652191493797,3.5680764260808067,3.3119622154570805,3.4756905755344234,3.495823910057243,3.573659503749162,3.599334712765706,3.3221825392729327,3.6262474448165447,3.6084797123078487,3.4100436546917274,3.4617469085914645,3.718797871093168
reference_135,3.3139068613812395,3.4144278949979148,3.2537651675878934,2.58106783210721,3.305090210199016,3.4651927168016674,3.7298630096317296,3.1619406312676905,3.5466050348402023,3.4621890029934392,3.7750520185466434,3.611689527034235,3.3802889055984022,3.6994840964483733,3.7640199038684603,3.2900352790492655,3.651695055973292,3.5620306514155566,3.2900352790492655,3.5815890395317638,3.5568054874641897,3.782644773629062,3.5747366496047976,3.5902846670920643,3.602384187768958,3.5913699709739686,3.3804241168180704,2.5490016195921896,3.5921291086874083
reference_136,3.6456134264123974,3.547808299970548,3.337892910466466,3.3749949525048732,3.3320134281214826,3.585276461417198,3.7148802900803095,3.197116711806536,3.65610843159771,3.5840911275863907,3.779551848342883,3.5615020221675637,3.0377952809590103,3.7839259664756977,3.815635378315113,3.2527960490667343,3.345862689385414,3.5320367388544875,3.2527960490667343,3.577668417904909,3.5817226537041664,3.7503360747545393,3.6486181097614767,3.6073106829525545,3.6855541450670337,3.6516553706325534,3.529109154950142,3.2318637446554423,3.6507439463057754
reference_137,3.5678792568973883,3.423406065336873,3.3986787692001497,3.435437899437003,3.3330050695649587,3.4224545415818493,3.4575574501199573,3.2339567970494754,3.6139029170371937,3.25599316597539,3.3009959740177073,3.3380119566087485,3.0497141613768437,3.674412920638888,3.3425001645855543,3.2538289019803717,3.292050052782137,3.142550645486603,3.2538289019803717,3.5725625613770573,3.595566852006701,3.504444230257371,3.6255399743729377,3.1355667744947158,3.560650763219266,3.631146926062635,3.349938699199754,3.421910946530628,3.6891895394794063
reference_138,3.1866363241862934,2.9248940391488913,3.414604878570932,3.4836163854963265,3.3792557066736078,3.558677522281476,3.529130375952019,3.270844226053221,3.6614754328364163,3.3654261491403776,3.424166031494702,3.4308788794470564,2.9971422796730223,3.6518702336489635,3.422230530107553,3.2636853130015533,3.2724184805057983,2.9283528521752635,3.2636853130015533,2.9180092049767237,3.55029153849759,3.451683538558843,3.6253761918205174,2.87806354962167,3.3547393545864144,3.648378942698295,3.451608073935186,3.4210163589342892,3.720928295404752
reference_139,3.4142309942681712,3.109894366076016,3.229853650205013,3.3057658778351477,3.2583778497985016,3.276345148835894,3.393294288210125,3.2035900964973862,3.5540094785867424,3.355386079481014,3.480875418209913,3.5177175195513684,2.9450386605188075,3.426836164264812,3.5079126549262565,2.931079873698967,3.3934715475727066,3.4362659351341356,2.931079873698967,3.4426125740428635,3.333888027099532,3.4252859817439902,3.3786378282229514,3.4195994962827467,3.543621052230919,3.37402853815887,3.210670770489112,3.2683550943123154,3.545848473809361
reference_140,3.7010291928799433,3.403876637876037,3.5844742023420237,3.7070039259303837,3.3566293617409344,3.4980632896571024,3.706483001891577,3.498971364513895,3.7939049308090973,3.6404334156989537,3.407995314207032,3.6097891889063862,3.186151936986621,3.4196615266241226,3.615777709486808,3.241635314201537,3.506235205002542,3.7269790767975888,3.241635314201537,3.509062525285061,3.39530189694565,3.516971436145955,3.6511797324569915,3.404453925161938,3.531343098214144,3.714599657681833,3.612221147128165,3.5693198526127046,3.8812716367326203
reference_141,3.535952841101712,3.2520515462658866,3.353544728462107,3.3513963983917225,3.327772525631021,3.080767960485695,3.657483730531396,3.1231686998781365,3.5220746516086225,3.5268802733165305,3.3163158921649285,3.626221240427022,2.883116532681513,2.9628212212708744,3.4175383525549674,3.2360414197023406,2.9650834899774625,3.5660450321547255,3.2360414197023406,3.216252948264602,2.893073527565911,3.4207222347759783,3.527931120135591,3.2087928241678987,3.27233025727122,3.430318901381581,3.3281403869296615,3.332195145060209,3.5285871079547024
reference_142,3.9872772869841753,3.9414303705227365,3.691783633385099,3.7330894532585144,3.6743643837734123,3.9063691134865284,3.92964094906807,3.569706594633907,3.830944015348434,3.7826782581010363,4.069249635484654,3.856809038599968,3.7925177384042743,4.064803244403097,4.0790597061274925,3.698424376518488,4.035396368523837,3.881731128166168,3.698424376518488,3.955383035136783,3.800310352140307,4.144075260428747,3.8373939869109392,3.9365193866331065,3.760631429759528,3.7656508476290704,3.7136787044887543,3.700629252296448,3.9437426283298254
reference_143,3.42757876563991,3.2517028391323533,3.1294898414978016,3.1260271895513534,3.077744200467923,3.492716603282261,3.4203129297006614,3.189030070429087,3.4697940443328856,3.3330716643284384,3.5519984532996016,3.367849889333725,2.5661378485158086,3.4682343082942446,3.620850821550235,2.793094867877531,3.0247180426821587,3.483756354977717,2.793094867877531,3.4310774887124063,3.272982773442769,3.6155882923569487,3.310784038153934,3.417483801248444,3.5277374668991204,3.5029400277233123,3.406736602949357,3.1071952000302074,3.585705966328862
reference_144,4.039149282792876,3.848103335808359,3.9401289814381766,3.884636369565368,3.8380539066171657,4.089988139143943,4.107912343914843,3.8977394209053515,4.113697257708121,4.053932437630183,4.13375360617419,4.103914779427051,3.8985986339861154,4.071621062339621,4.186645474364061,3.74178318829602,4.081344489463329,4.050509826962322,3.74178318829602,3.6359397847457386,3.9408295274932383,4.168459712095677,3.948851174739599,3.444783395604992,4.08456602468557,4.156303295717239,3.9795424731904268,3.923353359034538,4.214394210290117
reference_145,3.468036074570273,3.1638834358924903,3.0971002464501707,3.038232200256181,3.0590132132168524,3.363399372328937,3.3935136106806287,3.010818030288935,3.25074563909769,3.2602388817893666,3.4800983070770144,3.3886876204960106,2.838117137771845,3.4708290519678995,3.507260749562593,3.0090489153626923,3.096171823874116,3.339066477838356,3.0090489153626923,3.3594318842642195,3.3484610224306586,3.4198136179514265,3.349403457763195,3.35353291833104,3.460458478693407,3.405002626319122,3.2467348392964603,3.111844619276452,3.4889679348209572
reference_146,4.015178683540991,3.8659364597783363,3.6643149214925526,3.7116278527605533,3.6432170900594496,3.900345665445924,4.009752893012524,3.524362915554166,4.014596683063507,3.9076861079976197,4.075917024386713,3.8820320000109674,3.6501086678073404,3.9549761529879577,4.162897359990867,3.6002619374728204,3.9021156152506467,3.9804710430558776,3.6002619374728204,3.9470296174820283,3.745526676228047,4.018773828035355,3.807275331249237,3.9184400580985863,4.074857999977313,3.8464188767147065,3.9076195720891356,3.539382162268758,4.022994986038687
reference_147,3.2063426212805473,3.4925479336649783,3.490301343108364,3.4090065538215164,3.6230573153740817,3.495432956889689,3.7581202967464926,3.446304040963221,3.6922348003414154,3.5565307210790973,3.7173550128603217,3.6357283487275125,3.5357020421765686,3.736474349439953,3.7082584936870577,3.510818498166943,3.664557600695014,3.62984664173344,3.510818498166943,3.7118714426334183,3.574415554630279,3.884219969925732,3.0186652143404964,3.4273663400693364,3.3368194179153954,2.9871050812752724,2.164574129083872,3.3679834431374074,3.2223370874406005
reference_148,3.56100452800627,3.0731873632332816,3.401648359063135,2.9361155420000005,2.9667808244554696,3.0924035204618003,3.632732857765709,3.2324424622912993,3.725777984133118,3.2515351703956354,3.408130100038443,3.1173339669881717,2.9275154708714406,2.7108801560292344,3.031872028999534,2.8032330281235116,2.5424993960721474,3.5362811033200403,2.8032330281235116,2.9414316218871845,2.4205336232394905,3.4211319581251756,3.012251422707276,3.2592580977934817,3.4134120312801444,3.601678013564913,3.4169223543850795,2.9517419439450254,3.6855941128690124
reference_149,3.4088032871700396,3.3304677219940597,3.1763782968657375,2.941044098836899,3.1278406271473687,3.3657053325679303,3.555869697659779,3.031466745024741,3.4107018156202313,3.407964696713539,3.5829942451872547,3.439571938279867,3.14472221719104,3.493216031346013,3.656294667531329,3.0817921133480963,3.434684639365911,3.4098000788479066,3.0817921133480963,3.4268075462860064,3.2891335720968247,3.629768938908122,3.3411049882096053,3.461747675007591,3.568851405053684,3.3438878952489857,3.2465219799247382,3.1306967207282783,3.4745278409701386
reference_150,3.604460767705443,3.205162624501639,3.2733880465195933,2.547433227710609,3.2521954069165866,3.4773538339643224,3.576531863538542,3.1095890267602844,3.4638842558775185,3.4329126183431273,3.66296625171914,3.5582161861426123,3.3213220479008614,3.6189227342222745,3.6792176009309077,3.2672012773942978,3.5715231748813743,3.3692889429564623,3.2672012773942978,3.301157122694822,3.4851655930254943,3.711786770586119,3.5640939784745713,3.4640215259620692,3.498939104528324,3.576438954276299,3.358505177863828,2.7089393930049805,3.6659107412829943
reference_151,3.444329845360507,3.1389018856594175,3.3012419718646426,3.273402104984522,3.389751532744588,3.577991830932498,3.596136156114412,3.1667740885990856,3.518578033009648,3.398061207138415,3.6694156761337173,3.4628364349354506,3.356824185493469,3.6858206254891352,3.3501552978911886,2.822185990983844,3.596880944541991,3.5545034382912997,2.822185990983844,3.433438236654193,3.4967517758005857,3.770082542100828,3.64748659865129,2.839974544288723,3.061731293059438,3.693201340285826,3.108936304984808,3.1903220046274066,3.73649839212302
reference_152,3.2814726643987893,3.3841949272525214,3.560586875959475,3.248757408154198,3.5640374681216125,3.770728388946319,3.7941324838773283,3.423848811399694,3.7502625168521044,3.5557659277264095,3.4520271147118544,3.7193122934735228,3.4546992510226353,3.7908249024896614,3.749880120666286,3.5197316826113867,3.693767975770788,3.4118339115924026,3.5197316826113867,3.6642202558047674,3.7319928074373916,3.8911320950881048,3.7577962886512397,2.9361236091949174,3.5199150503770835,3.760452400985108,3.275546783410261,3.1949891996081634,3.8435201957497696
reference_153,3.617150585612761,3.487213753493861,3.256362527371052,3.1559582764973406,3.2635267890848034,3.606235243751192,3.5785538581224445,2.823362039574623,3.493648028429413,3.437175412250877,3.7146270175827203,3.5681175582681655,3.2691240166413427,3.5962735711612224,3.590168471523729,3.296785769382119,3.5507639306836367,3.5058632493365565,3.296785769382119,3.648436007182789,3.543285613505316,3.7427509034263355,3.6660029754759793,3.4532792725223675,3.6335272593220975,3.5546568958662035,3.451134358708275,3.177626157069695,3.7572098604363955
reference_154,3.3960131089239542,3.4906069879714696,3.4772049738652484,2.748331509539733,3.2123689257537973,3.657777725078453,3.7441140816283895,3.3728134790935247,3.8029763397974587,3.6048109304842817,3.7957380274436083,3.6967176406022277,3.5153347951648968,3.4464320336066594,3.49218754879929,3.066033971038927,3.7454767485739713,3.564872412724235,3.066033971038927,3.7408897037465536,3.6602912139455737,3.8947153410152158,3.703804883849501,3.661945820871222,3.4681172253130357,3.734684337245249,3.4965698827028886,2.6310713375879793,3.785181051407346
reference_155,3.1308684584193682,3.3391869010986155,3.3057732566398865,3.3914565396289476,3.1926628165577218,3.3848934768537506,3.63024758211597,3.3264019761742425,3.659227598014644,3.4994011322075704,3.7918722074297224,3.677815403276618,3.3856921189905305,3.6788871297256547,3.758099629770059,3.341533566414125,3.629999338114378,3.12336513844431,3.341533566414125,3.616387416479932,3.578134745525935,3.751039389330312,3.5950701959066085,3.6055064614445484,3.7115693461181727,3.6237044816012984,3.408006783648608,3.414414770091502,3.730397489906701
reference_156,2.650837291383479,3.879087735680493,3.8150215311549585,3.73077640934968,3.7040850522243702,3.179903546100497,4.015200493419314,3.642082714394987,3.888376856818962,3.8747250982713974,4.054334204544921,3.9848289066118245,3.6284016272626882,3.8689349604141494,4.015764574028366,3.7137680311206576,3.8131381417096857,3.6174720778899463,3.7137680311206576,3.9840726113608835,3.7893470331192014,4.067360702640036,3.8272119132092235,4.0005692973153915,4.052146970558749,3.738017318851661,3.4590588734207155,3.467092174858141,3.866981207511684
reference_157,3.4345076527866283,3.4473724570012787,3.386790312514869,3.427586629987538,2.8407363711102036,3.260648086988926,3.6541793004175194,3.1098353190225363,3.652440609107733,3.544246975568887,3.5778471750976593,3.5507963999037746,3.149354864976883,3.272305893182239,3.6062934063875782,3.2739299000144007,3.1738513761491776,3.5809570272948292,3.2739299000144007,3.484991610597082,3.1618798250524995,3.591425373765673,3.4036991344668865,3.5557787181118936,3.582357215246509,3.339134943966675,3.363767977267623,3.2718664569067952,3.5562250989835005
reference_158,3.3271085898763473,3.632871534303838,3.566719277803567,3.5825457889656565,3.509254115217115,3.1308256845399374,3.7856502953473137,3.396932445864741,3.7578767461552487,3.711863794775596,3.89511351841669,3.8279466903387163,3.5769975959205507,3.8906998337623797,3.872524268341462,3.5141527214811923,3.8219216341500015,3.712404808708809,3.5141527214811923,3.8142087303742214,3.7529026309645332,3.7867101806585897,3.8152343417660144,3.739685299341149,3.808536621246468,3.715409053162686,3.3905426833928782,3.557937057924785,3.8822478266368017
reference_159,2.971367452846162,3.2412956714439916,3.4560775318290857,3.1654965189040305,3.2809900890864863,3.2088487624338864,3.689304011438442,3.269779521367252,3.673778163057065,3.562987788105277,3.7558970798761497,3.692605949749947,3.376272842325449,3.573781266473317,3.7757345858491065,3.309118164498925,3.6159264278815986,3.3318678566585826,3.309118164498925,3.5788917957292408,3.5450263635873793,3.7442078769691087,3.560420133607268,3.6154718429849195,3.743196000007134,3.491559086078346,3.42364936973238,3.32465093122679,3.65661879594308
reference_160,3.690780692684008,3.5872370618493976,3.3740778302778103,3.539065220277357,2.8938987723734777,3.409041911834884,3.5373163806228645,3.321095856797671,3.5341557364705087,2.8757675243589436,3.0298366260719476,2.4274768418546677,3.2542179596446754,3.681940756004886,3.31161167480069,3.1997082403025865,3.536921117093015,3.3744702399881605,3.1997082403025865,3.641175918716819,3.4086425425948144,3.321378344441958,3.4710972240122793,3.5151103897503924,3.424918192855672,3.426639926529408,3.371678590332985,3.282270567619085,3.742698230431953
reference_161,3.0152339013248595,3.1680868435985987,3.4965098521922697,3.572195248821465,3.145262447167281,3.422302424526096,3.620142679967376,3.320054788236972,3.755256656517561,3.3271536772140133,3.4747550903907647,3.4547378754932607,3.129294826814642,3.0767823319956853,3.2499880896906306,3.1138724760520824,3.050620778914137,3.2527353585147547,3.1138724760520824,3.1663461254162457,3.028844354553571,3.4541026635799232,3.2944484505982876,3.415634296255931,3.5223728683471167,3.5728949752385124,3.5193833461155797,3.5461421770081887,3.6891437257340076
reference_162,3.1005472580226496,3.304053722258834,3.4720311125157517,3.527137279900277,2.9494250827324535,2.610984758554024,3.6870862378693574,3.26816629740118,3.7846146102362894,3.328359724685827,3.46361828111576,3.1901748434709907,2.9653853078271095,2.7157666233507096,3.1205518005933572,2.9176379782826025,2.590994751262427,3.503890272425334,2.9176379782826025,3.031995027373236,2.450150699600517,3.4789943647031514,3.0740962520466595,3.358016464922175,3.4862561186652625,3.5693570488166384,3.3290191552580493,3.502299518657331,3.720776095050012
