ref,citation_0,citation_1,citation_2,citation_3,citation_4,citation_5,citation_6,citation_7,citation_8,citation_9,citation_10,citation_11,citation_12,citation_13,citation_14,citation_15,citation_16,citation_17,citation_18,citation_19,citation_20,citation_21,citation_22,citation_23,citation_24,citation_25,citation_26,citation_27,citation_28,citation_29,citation_30,citation_31,citation_32,citation_33,citation_34,citation_35,citation_36
reference_140,3.5816720586494215,3.4372248253243374,3.575550928172199,3.5030653189037695,3.4922902059023384,3.853883447113335,3.5673423034240725,3.5432503320737836,3.7566887781925455,3.659458233640332,3.6094594038086614,3.571941536236983,3.6741755999588284,3.5926600221960068,3.286092219309302,3.890024019611836,3.848592561101117,3.7846994743061066,3.7614015030355454,3.606167873097439,3.484070407544673,3.8812600563819766,3.543191162752867,3.5622004613432887,3.8911950515336993,3.4067214758868127,3.3180076972744557,3.575934958408094,3.5037415150483704,3.4878117187376314,3.2841289628514287,3.7445485788695807,3.6780664776152006,3.5959051703106875,3.5377363230981556,3.4434750716800244,3.7484870442005898
reference_141,3.573028702101669,3.2924420926448987,3.577371831923852,3.4939779835027185,3.110999590083814,3.8502725045570734,3.493444182375718,3.4823469591772556,3.7031868957960135,3.6213210523330126,3.560495549973643,3.5665996255988497,3.6128879561980196,3.5038676717949864,3.5171742858813815,3.804061534649849,3.7738866339378374,3.77042056501627,3.6713281625294685,3.522737829064368,3.474106567868787,3.7691559821275638,3.5594844372067453,3.7068535501793862,3.776519914140225,3.2635712470639415,3.1991330804352085,3.556482684865141,3.463407683563085,3.464747396767101,3.192358225781894,3.655440348002434,3.5630114272654767,3.1600913089658733,3.4504111742935266,3.3925877046269832,3.68900379814694
reference_142,3.4285593434768176,3.180106878280699,3.452877068122224,3.2946383932402683,3.282202662124753,3.7244343968665596,3.3510680172195437,3.342406285999918,3.5284985868859766,3.3256504501107322,3.44531817136616,3.38131464200092,3.464976875784528,3.3350732464452983,3.3213832288179064,3.708027706356526,3.7262010925078544,3.421370133033943,3.6123042000357626,3.3830620864419645,3.260743049730995,3.701530026394873,3.3590719629043937,3.4509393369655608,3.732174854700756,3.179275725230278,2.9201564579885324,3.229211962520659,3.306135034208923,3.2496137137169225,3.55761754255414,3.615572848087996,3.4803746560504782,3.4370386243414877,3.347563088521073,3.165602327464944,3.5523764114017
reference_143,3.749827489069136,3.667470235534259,3.740300964398701,3.575882058017998,3.585849272185564,4.140838634021759,3.6639867013479237,3.5444205479026794,3.900077231476943,3.7137789454884578,3.69411854917365,3.7406777339385675,3.818845885372271,3.7889012591023445,3.55835691387606,3.89658760339737,3.9012194015416233,3.8570262519141196,3.905218163745117,3.692819286993365,3.710385136097075,3.8592231972459925,3.7857286529406307,3.887683066803217,3.9416329713785645,3.5789966806520463,3.408730100348469,3.73622575391829,3.8264636097581906,3.687679352325434,3.9158406842848064,3.911477938516438,3.824324990018251,3.8362935200946096,3.723717570926844,3.677718043090508,3.7521471540614035
reference_144,3.774492465889798,3.673355375510357,3.7383463499095573,3.7082576503077873,3.682000801043194,4.042317342405516,3.7263753546266147,3.7414928650510424,3.9186882521591775,3.7917831585739163,3.790371233960156,3.847791608928491,3.7298839713103606,3.8045021601977274,3.6783798175863844,4.0168039380314235,4.020693841146905,3.9815400067296447,3.9677174355214824,3.748562037018671,3.710059496289641,4.052365239757342,3.852160960813889,3.8079528020617404,4.034922362905432,3.7121797882020116,3.3762330478469478,3.662794553690309,3.822286347126948,3.6718238470402076,4.007817512973597,3.9756500588921093,3.9025650787897574,3.6325433509684366,3.735536517196156,3.7711547579959315,3.8213198830849504
reference_145,3.2823781600251394,3.001926245721347,3.3233504765753676,3.1746458855640487,3.100817771125656,3.692711962610671,3.2465213104813806,3.101646968037849,3.255551216155352,3.2771570707065267,3.275223849883292,3.323194498227312,3.2178209138954417,3.292568993256125,3.2188835834480165,3.5473982057555724,3.5643082548901823,3.4376893599316225,3.49645292539708,3.231769916731787,3.190588133587916,3.5160979162079897,3.2476790566213456,3.424859995248496,3.6309308704656114,2.8569594666195526,2.416268039186736,3.162183756230315,3.250540715820375,3.1613501814042815,3.4422593200745744,3.3862071054104943,3.3314644712136943,3.2578292542763725,3.123709364524301,3.16468653692604,3.3837657319552594
reference_146,3.2933705756795155,3.4889176034517306,3.300975224539891,3.3411248424415896,3.2361520488732416,3.873105595188219,3.4513778469144554,3.446737220463253,3.4519510423099637,3.3132858314415525,3.601686134618652,3.611557010891579,3.311620049948916,3.4348705131235957,3.342321814987421,3.548838364106677,3.5202697158454788,3.7568637402678013,3.840937513560099,3.2656179232587252,3.6136827734755395,3.527595066309192,3.6459926834751584,3.7563138953918753,3.5601370934496313,3.342109812569923,3.162156157557779,3.2478707440213785,3.617438375950726,3.3945994748498904,3.5087642919622435,3.4264178794043714,3.609434892016049,3.597447175342244,3.139512899977974,3.414416296695114,3.3742953708195818
reference_147,3.5613741543259296,3.5871404132547036,3.560462039821019,3.3824365979079936,3.4735831962053214,3.9781103119602186,3.391195989578295,3.5728669836591718,3.792265367430979,3.517794880090643,3.7224190365208027,3.7321122919113074,3.6567477961493875,3.6321659535096633,3.6460148998778172,3.8664578083439487,3.713285942544117,3.734618778077093,3.8465780123059417,3.5362034640172335,3.696424711714109,3.7385805416564257,3.6811167914547087,3.8297545223135523,3.763383610159097,3.3527895623431068,3.174970970363639,3.4370732085360176,3.6537739142448724,3.378757111041772,3.812597980777911,3.7357335752725525,3.6601588095917954,3.7485187401987923,3.5979185970370433,3.5913716262782227,3.673431429887028
reference_148,3.8591238709446047,3.7480991422041403,3.846438687688412,3.8016178430763774,3.8518323526560416,4.092605415230408,3.7514054550621574,3.7774284570925953,3.9961625050565672,3.9544463918710338,3.5771166834588124,3.876715202182262,3.990794436329562,3.927325211477855,3.832182156203665,4.113055584819419,4.089587636652336,4.092820154895502,3.2205587796977806,3.8218259453231633,3.9069218332890854,3.4825352300899715,3.9600853768722297,3.9324064219167516,3.9792273319119946,3.5899642264416416,3.603012718406516,3.905922056759787,3.660214182828347,3.7898671604318546,4.041227410035356,3.973027462034695,3.9372972082638733,3.950363205539411,3.872864479830972,3.8246709311133213,4.021107056874421
reference_149,3.7144668678365114,3.8120730441073434,3.6961892222991746,3.612948611708161,3.7241413563585555,3.3723142012755973,3.569440918877254,3.6825992281870454,3.733178669898861,3.7217517238902946,3.7600616077159854,3.712919265076965,3.8044844039476704,3.8072823272044083,3.8147149707125343,4.013767096390247,2.8956779247982745,3.171845563348005,3.834977836301784,3.0744128731164504,3.8936201642104304,3.690905377820876,3.798643042449905,3.8993652999042885,3.445544470747533,3.6183410252846038,3.439668887982531,3.7619546565612696,3.7836940181279366,3.1341401388479104,3.9822742196468677,3.867491956976309,3.4622293027024225,3.945963616803438,3.5407320437293364,3.668650373543797,3.3540128531641114
reference_150,3.61545630983684,3.632145735688585,3.675817614273903,3.62862761440416,3.5345872522054678,3.471827497170139,3.6142692318061824,3.346298567604208,3.7275605971480408,3.6066190094525283,3.7193438008126654,3.704225366217282,3.751032905154796,3.535667854306842,3.6489013206874863,3.937854438722133,3.3786249519499862,3.115135886909295,3.9058708184082036,3.068065737428647,3.7203479381633433,3.926069945587823,3.6428144815063486,3.8712649210130694,4.013533541751767,3.5295826383298303,3.3905917249231816,3.608829113880015,3.6432133176574064,3.098822199768481,3.8402783340565683,3.8349946683829783,3.425078294141784,3.8112872135465623,3.6408755948824627,3.6929296333371733,3.328381802790671
reference_151,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_152,3.46280011126073,3.4938138475297777,3.436304418513481,3.696034550180548,3.7241088076400843,3.624231949815486,3.6727888563636517,3.3591854696182653,3.6000252946390066,3.680139177990503,3.573945909297271,3.3419050558035677,3.736495931684182,3.7159076252771466,3.327779423282678,3.1782743620654252,3.8699154462142036,3.7731646160750167,3.6944176016508483,3.6305548020840126,3.2103633686227844,3.869765304317638,3.240170091552934,3.338809497875376,3.9652418113343777,3.4656410959905193,3.420298240462223,3.674549355728015,3.641245874049659,3.296194081455861,3.777578518939818,3.515550840531215,3.486637625837909,3.833695920460098,3.6638156022106463,3.5130503788892744,3.8559922995160365
reference_153,3.5131270544475233,3.380023777194328,3.532069593313307,3.429488320078049,3.4103053654937745,3.8255302491184473,3.4275858084674122,3.4973758520751472,3.6623233629318044,3.5523612595848246,3.4790947952859783,3.4769014139542125,3.600344414641838,3.400189853214264,3.3185926899015166,3.8185417410670524,3.8578067481237412,3.7493013666513444,3.6715600362225773,3.4856492917481545,3.492871595136302,3.740023808815944,3.4847167799803613,3.601397281273842,3.796352803711653,3.362371764752712,3.181426471974268,3.4708743970413205,3.412254817949662,3.485435215072913,3.6119566849987508,3.695915794290066,3.5693425687306495,3.5915827160218954,3.421766818230712,2.3618561926482635,3.7040188332730994
reference_154,3.4567303488754098,3.390637964534617,3.5064718313694088,3.309039535062558,3.1708916415629385,3.868900199550748,3.388810194097102,3.457025993363857,3.656669157839315,3.4568907504550923,3.477565478741878,3.535565767121989,3.5242845964060345,3.450064478151977,3.106100672071937,3.7295019556150084,3.736654452034006,3.6118661447198392,3.720391910867894,3.4346442660886902,3.493904632105741,3.7438692579823956,3.4842786174434424,3.735136014632225,3.8211357187942148,3.2213588521932777,3.0486244169701506,3.3877141787855622,3.4535866739326244,3.3564642509004288,3.648136236168444,3.6191502676208316,3.505044064956647,3.273406386083388,3.4349259303386743,3.392123885359295,3.574253849604295
reference_155,3.7593977879794833,3.54569420967843,3.8418402839405696,3.354264246274666,3.5911663803840836,3.984992102440307,3.6485728577683845,3.672936928883927,3.7413334115476085,3.7344614380354373,3.5247361855147608,3.7538929242936256,3.778444117141892,3.7220332089217845,3.5103141722251214,3.943411213733817,3.971728342368395,3.847923221264863,3.7446513050156875,3.6954821803224087,3.7148075646422694,3.9351883308681535,3.693375562731124,3.885194842441107,3.9940541242101837,3.534189418264373,2.9702304649645352,3.649650417655201,3.1737428600106337,3.656153971399783,3.831629389118135,3.8263093560583874,3.6330780470728814,3.8552816837774198,3.611021721214088,3.6444870956056237,3.8308576433744475
reference_156,3.861034705655595,3.9008826309519935,3.8758167464986784,3.7679322812079854,3.8205553742514504,3.4300191937631523,3.7814567519878453,3.8355808778086646,4.000351505182587,3.909105199749916,3.88523491664751,3.882387939993844,3.9387044277152925,3.894841746869277,3.7342834711723865,4.1030987296020385,3.202875092355722,3.1225051217922095,4.153126068671206,3.1910040749238058,4.010297991412593,4.091655720451398,3.9621754467416737,4.064123066941018,4.1062998195690685,3.749166001162752,3.459289636119527,3.7775782796924573,3.891486958710806,3.3096778860656184,4.057210067436577,4.002091807233565,3.644412580836818,3.906624950593369,3.810246293060604,3.8404467625922885,3.530088709364154
reference_157,3.4019630083030434,3.4820567909624525,3.477585973035118,3.4558309616938265,3.464520221276104,3.89306676499161,3.4136240730659946,3.417167797357843,3.6163329436684224,3.5515602353071554,3.5865358792351674,3.6278395337364833,3.5220730903896276,3.46298336199364,3.557484761666345,3.7859080427854206,3.8009526637758846,3.7597217743227,3.7770671873084165,3.4595032549637956,3.5856464510118657,3.7386370148659354,3.559298181997079,3.7149806581516693,3.815668905525852,3.379830303181272,3.2279199149255713,3.521007055408615,3.5520952400501913,3.4412336481972634,3.7105765245363065,3.6711093812968536,3.533908974418115,3.6645242282178936,3.407190267592427,3.4409486338706845,3.670689872817175
reference_158,3.0871590243987743,3.5636877938517895,3.705982131243381,3.445362496736893,3.56741388161935,3.976544067572386,3.5948835058750985,3.507573231720894,3.4947555774604147,3.681164304538611,3.6756267781092316,3.6177344935810636,3.652992955208608,3.4863030029536155,3.640622516775737,3.5397137302617763,3.9019941270306386,3.7889364254955806,3.7829094706045083,3.5767283131386556,3.6220619536869973,3.802661782447657,3.6056925306446552,3.744866072062364,3.9980965383026876,3.114563853462,3.272190082083798,3.588614180245056,3.5287547621699327,3.481609360068154,3.7526568009763497,3.766655178529834,3.6026327534759703,3.6000151719205022,3.4736550567521394,3.2685766817406083,3.783344349849562
reference_159,3.523022490886856,3.202132198548764,3.5421637948949973,3.350858354933513,3.4068225654528654,3.8278516041724524,3.4236075489955993,3.226016925422093,3.471008694064315,2.974021283496902,3.4369617143961313,3.361827244303748,3.1269364047950163,3.3931122874187545,3.4438347893357393,3.7321430517325194,3.6896303158320656,2.9199520638135255,3.5960587799733723,3.399487857076664,3.338876597875761,3.6823000744833547,3.406456705812043,3.578443772210043,3.79598462808722,3.1889550589089644,2.7112304133928573,3.419549570570134,3.3640149353758497,3.376999330236379,3.655055766686498,3.515365396408371,3.290044802269205,3.446476039633558,3.3346898594575882,3.2940167077540004,3.4863658022744923
reference_160,3.604729133903697,3.4843975341927376,3.6096607696326894,3.335399334203138,3.485561981872524,3.9409200361230785,3.5322084692696905,3.596046946299244,3.714399797088327,3.6421877814341714,3.5954164138637967,3.5426914799107245,3.529197538584952,3.5251130245444786,3.4789808568924414,3.8606406625131333,3.8157750928048535,3.7723909735604924,3.7526502386295135,3.5603200040659004,3.630925881824596,3.8220444446706283,3.5295182090385984,3.674130533952684,3.859086043212494,3.3978004697017488,3.049364445825535,3.563038963934996,3.597021515835761,3.5194162693537563,3.7467938078160903,3.7217786780565736,3.6342671119766217,3.628131420369591,3.490071051502797,3.5159379479852304,3.6553829033075536
reference_161,3.311340430274347,2.977098665048357,3.335163345833402,3.1688885073929587,3.095745904145718,3.653285311037302,3.190306725693083,3.2029387476721287,3.410796662854864,3.24903673938464,3.2718475010266275,3.1820449723918127,3.3359836811014008,3.145159889566898,3.2617830244555273,3.646195560069609,3.6443106929705698,3.3521698984090804,3.455134095857334,3.247806028350385,3.079421953557903,3.5577208629541817,3.184589289128065,3.3718774124763486,3.6363732592298983,3.0805037208978208,2.796353926043285,3.145770258021116,3.1588983425379413,3.133768802231668,3.4050475590277314,3.4630798613780738,3.3495107253767786,3.238939614393854,3.1420810604924725,2.9895531639580164,3.4747241566501335
reference_162,4.143226165186049,3.9298655523549564,4.177219020890406,4.071353039960265,4.065301541926503,4.340742177431464,3.9866687796282294,4.084998675932884,4.234720094598668,4.1287539380766605,4.065043852666621,4.1175574243067254,4.149856970336113,4.015800747704029,4.099101667207401,4.376172798864127,4.335847366620109,4.253280464967633,4.261548856267691,4.068328809086494,4.1010902709836285,4.303044302632355,4.125800140834451,4.128192852701568,4.405917077139234,3.996535274523253,3.682278582376042,4.1078562256269455,4.053125997612026,4.029987729586096,4.219428921894729,4.255013800588369,4.171334886906569,4.131589710629273,3.9872525628551023,3.8104145230592583,4.185292077980359
reference_163,3.488526661580211,3.414132500346481,3.5045505159832566,3.3078569091941996,3.2885239113465077,3.8871260785451653,3.3599952811311242,3.341773151970148,3.495526761628006,3.443247821187329,3.4927480223722918,3.5483341572270763,3.5765965604349375,3.52628812330513,3.3124350797930884,3.759643021776437,3.7325927544857715,3.650902828233147,3.7698680444729806,3.439049569052369,3.5090374271561657,3.6893022655636343,3.5802242834387785,3.7270031615747934,3.8271744147949223,3.2728875889123907,2.7201900801883068,3.5157011354053864,3.5145566452215875,3.3905869928506496,3.658669410912109,3.642906542187405,3.5032136517955443,3.3737144984563834,3.3894143728659714,3.422868067457705,3.6246306272478015
reference_164,3.723660952039792,3.57156865298068,3.7212798631937303,3.6072909229892405,3.7088123295084174,4.025045201578152,3.5694020887066302,3.660669756146588,3.781681686286324,3.7491898587300763,3.5225301066796373,3.683648681814416,3.707292229247087,3.730261690087392,3.671485545925018,3.9693640276894078,3.990556639242767,3.910729618315915,3.891709951658406,3.6543741169021287,3.730714821896269,3.9169688970803347,3.738465172221448,3.8498585746681284,4.0243844947865055,3.5437299290999884,3.4109281052344174,3.669686947494187,3.6775283175606868,3.5775007204937843,3.8116286488131434,3.7720753355922634,3.7483549622538908,3.778648882758599,3.616348096635084,3.4720169855344,3.8706031640122576
reference_165,3.7474670919353508,3.5607901653691774,3.7417844033748993,3.5795395129423087,3.6674102428829674,3.862831385986805,3.5785602631512163,3.67176959153142,3.8561265004102574,3.7419276016988148,3.7573572716076433,3.8015804008477367,3.769691948788902,3.6910895986330994,3.6831544458866152,4.008393664062022,3.84924345098247,3.7960346739120485,3.9203869147951607,3.5670091696171338,3.6794128252367684,3.9529737730859367,3.795088268852234,3.8819677449171066,3.9993423906029224,3.497609675764552,3.2952279788245034,3.670678153771329,3.6417073215237257,3.4893995183963633,3.895796590048743,3.7628636014958032,3.7401348300039765,3.785783473134041,3.650950618919529,3.638102505758589,3.7814495612754775
reference_166,3.4904893682184164,3.2415972490835485,3.5943120061334866,3.4690097715873462,3.1792494830793143,3.9531202526360154,3.492157111456299,3.4225034157769683,3.6238692240630597,3.435889527715643,3.5097526919345325,3.452540733744832,3.6338755294422214,3.3176716195929052,3.473700105935963,3.853100043426037,3.863637736227373,3.5485745444819448,3.639320657328797,3.477019526265196,3.3950540513011673,3.7546156392335224,3.431245814122319,3.558964415193844,3.8884474551255224,3.3061812458680957,2.954934871246643,3.3852061936646702,3.3120910450191645,3.3658071664157285,3.641121751962304,3.6994230338173804,3.5356654401093066,3.4431491030187606,3.365877197867834,3.2342976799839294,3.701440236893597
reference_167,2.8000434572189135,3.409130534339125,2.9531812213236783,3.516260648626821,3.0110356277779173,3.600154384568463,3.515326000052503,3.292787802615492,3.252043181262098,3.2398087232345607,3.559890467857675,3.2073840048650375,3.321933860895508,3.5627500917054813,2.8865841595700434,3.1439660170590837,3.4899519120668034,3.6678493210698977,3.7029862727674736,3.245805834975582,3.615652135180207,3.411230561230609,3.5739552922962097,3.385370104689499,3.49436556139762,3.3963777593799804,3.238001918429272,3.191986083145933,3.522859030185951,3.1540457683285568,3.833470272057634,3.2031621581320993,3.3491167362705276,3.637238772148722,3.2560023615010603,3.5916763678812615,3.412600486339871
reference_168,3.1569485258979837,3.7135575439257633,3.305050504256187,3.6484947946727373,2.5526730351344202,3.9792473070426295,3.6944524878433596,3.6717563734149845,3.6125856527446696,3.185996005935409,3.812678633824559,3.8557408224401812,3.445360806944647,3.708849617471723,3.317414113329147,3.6346610433376445,3.6374578111672786,3.934943376583403,3.9532740283043544,3.3989707515717114,3.832907137590554,3.3393800167701584,3.7581006951061515,3.9252673673399,3.2715421131304017,3.6532247922553585,3.3884048326513856,3.1959932908844846,3.685488391381279,3.674573896243613,3.9727302501290245,3.616967493865684,3.7868197402036974,3.8045564104418403,3.437265847111084,3.68927593698258,3.175937021926763
reference_169,4.083633145008147,4.199487478150251,4.081265401417145,3.9727979857811406,4.096612155547023,4.134831455064595,3.6054400740661627,4.111122283033442,4.2645749208875845,4.168615536520955,4.152448512017262,4.21623628187739,4.193944016019916,4.245896926955104,4.126019289537097,4.255300345445157,4.261083976538677,4.346066262701702,4.1629964933857915,4.10460409565813,4.216750762500289,4.2358374365001525,4.263582915532291,4.1174257389279365,4.056860129395867,4.016497871648542,3.89364291350703,4.114380547940374,4.0515700468107605,4.017839889528699,4.311208598124504,4.222857349698246,4.205366401536307,4.247682758432865,4.182254760926269,4.173365871126289,4.181255161897143
reference_170,3.195133915131828,3.7688953538094556,3.238999804021293,3.5980483967439523,1.938746141432762,4.1436135332733395,3.734588901583243,3.69283000283432,3.65535448515753,3.184800542740507,3.8555067378193373,3.8929496166473463,3.485134445150472,3.6011907855995893,3.300231697560303,3.5825321428295136,3.626351520491251,3.9464639502149823,3.9190643570959565,3.463492752842238,3.8530028219484524,3.350015699055027,3.75590471178174,3.9634346281954764,3.0966339648932695,3.6317512065374484,3.4424547901927776,3.1692578280513284,3.7812692092839826,3.721400090400109,3.9816799714629654,3.7066283219186364,3.833220477893652,3.876193204714465,3.4734200824127353,3.818963572801589,3.1901127084510907
reference_171,3.4772090118958103,3.1530577750072606,3.508511619522525,3.3653867139946065,3.269473456478119,3.8498916797637937,3.4214011092674737,3.4600900916753767,3.5899713096708528,3.443492732073647,3.4529291457385707,3.455544000642116,3.5285017094217346,3.4624488648514746,3.3839560587535296,3.727437533027029,3.7445119041464534,3.4858390043846126,3.565519108755493,3.434727994986392,3.3653094808194863,3.6857088120614288,3.422403742086589,3.483498162518597,3.8100471744704247,3.1627722096620237,3.087565488224849,3.326487370227814,3.3607292490844656,3.299229256214029,3.627098083166778,3.639203087083459,3.4792043076372465,3.498218196708655,3.408118732979882,3.279964293953134,3.6301753194036066
reference_172,3.522364118727697,3.248180677980168,3.515056814268555,3.434839939997796,3.366553488624573,3.830372014948726,3.4339479564225677,3.4165304318427085,3.619835945767403,3.519385808998167,3.4495133166018475,3.4633003780224305,3.5035575522583016,3.488433658658266,3.41862224432866,3.7445174417953493,3.7500389430091103,3.660602901141644,3.6216559368072514,3.4364321387443777,3.053873639581464,3.7402103809824707,3.534865892753303,3.5121994383440494,3.847869425390839,3.2727910516462666,3.0317597726818866,3.319343209303379,3.4646592099270506,3.340985161238352,3.619049488479376,3.650160817103863,3.5573870499549676,3.440228735125565,3.4053311487988016,3.3898728365883453,3.5763346059112893
reference_173,3.4868128004292145,3.529664878783262,3.4765371738060313,3.4624419050796207,3.4013191979151247,4.033840491226948,3.400006360292567,3.491022079239526,3.5320730678167576,3.4289507460137596,3.661838182345356,3.7030497368096458,3.526702985558544,3.6329375323943354,3.522785869527105,3.6498976805316294,3.6368998160402697,3.6966695622858716,3.8434796359969106,3.4306891493486775,3.67073336000234,3.661557650360576,3.675875857033132,3.8126098597163516,3.707944234585765,3.440491820334526,3.1025865957351066,3.492941594703969,3.6705921099301158,3.4753398089567,3.7491664470999666,3.418678051006629,3.4750675554594217,3.727170066000969,3.4309592116439767,3.5890058978634642,3.5468291001735706
reference_174,3.610767200356809,3.4558490109945037,3.5922810568561245,3.3975169965884087,3.548029263122753,3.957122428187978,3.3948938810289295,3.541813439968621,3.7407922696746447,3.535837059175319,3.6238775843350886,3.7064981773346783,3.572871189346511,3.637145154154196,3.5928823211238425,3.8390234206227567,3.7108477508357236,3.581635716463581,3.79750626270748,3.5038127656029863,3.5651515942779533,3.7900696436334655,3.6165298576838136,3.7703262683807695,3.8321433490450225,3.4189681116202872,2.9047905756937804,3.609427026700419,3.5859533433940967,3.4353897505337656,3.699951749745318,3.576675578579279,3.550897388005819,3.7184419695463693,3.5276578546092647,3.569086416706431,3.60861678814855
reference_175,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_176,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_177,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_178,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_179,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_180,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_181,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_182,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_183,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_184,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_185,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_186,3.7279629891932746,3.637682381861424,3.6999675586689187,3.5681948804535737,3.65307481418533,4.116385092409608,3.5381257130351207,3.699934907706797,3.8543357694810765,3.661735896774388,3.7895256915549376,3.8258595145225396,3.7588030754287263,3.754023579776756,3.7590275494845327,3.9903887496622685,3.8636244978112133,3.776045951643044,3.9676195442701756,3.64482656910111,3.7595987341150616,3.897617868929193,3.782183966994707,3.9369914297157216,3.9223989760158267,3.565533296972993,3.129808048805714,3.737743416296622,3.773996725492193,3.5697813363215265,3.878338711884013,3.6689073749319334,3.652836625680114,3.855318393302938,3.660533075758654,3.722205446387235,3.7295778988998296
reference_187,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_188,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_189,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_190,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_191,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_192,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_193,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_194,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_195,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_196,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
