ref,citation_0,citation_1,citation_2,citation_3,citation_4,citation_5,citation_6,citation_7,citation_8,citation_9,citation_10,citation_11,citation_12,citation_13,citation_14,citation_15,citation_16,citation_17,citation_18,citation_19
reference_160,3.4715559879290385,3.08097380673621,3.2287698850888953,3.382274055719593,3.377397893320559,3.4085185496913475,3.6726764085754575,3.277021578048734,3.636796771911146,3.7538388735794253,3.3352106177717835,3.6338065186280124,3.1219008683701746,3.4512166679081657,3.192418441443045,3.5767226093055866,3.5463034113779743,3.2245616033622677,3.337401596333723,3.2555958664623157
reference_161,3.7006650001933763,3.227629324625563,3.452689935478087,3.6154784298061626,3.2383243723599033,3.479612081910077,3.6145509345430344,3.2884813822127903,3.5504316085305447,3.73791440372992,3.598711298601525,3.588921866006151,3.247016662946202,3.6591031504887472,3.0864975945473314,3.5804522778474146,3.4564924383772686,3.2666248919291885,3.171929833194498,3.5045302229346618
reference_162,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_163,3.864756584406167,3.82549549098896,3.691128285953238,3.82509928319239,3.762105701170098,3.602893832677097,3.8377431985510797,3.539243491844868,3.775436449042543,3.583230447748884,3.681102683382923,3.702164534296701,3.7766302959243347,3.800946901172396,3.5484827029538883,3.620454067045133,3.7458543453798705,3.7667175906673633,3.729308957560482,3.714498741159926
reference_164,4.04261988737415,4.044009441590905,3.9541126519109735,4.003238263481617,3.9626289639472962,3.876721332908526,4.075859536827949,3.7710057545046083,4.011320309997559,3.772941137770772,3.939956173647588,3.9862387579717637,4.041979990290357,3.995308639409667,3.874983425197768,3.951189826485443,4.009374761754329,4.028962130614091,3.995162605458713,3.9704132962177994
reference_165,4.4674931259574695,4.418574334297835,4.320573458721304,4.3735374618119,4.334188935530043,4.274655546938726,4.391797829868465,4.141841392269974,4.402383865094232,4.327027877172232,4.306549178649723,4.413126223400235,4.417153159372616,4.421864832859226,4.3027665251981855,4.32066692693243,4.405728692938074,4.415612694746018,4.281285757678559,4.369996575485766
reference_166,3.661580342120067,3.6262333372056483,3.3918533222801686,3.561908400112092,3.456025438146973,3.2595612368480023,3.462779381021701,3.1886276363456414,3.491020542257833,3.363643866937995,3.525444138089693,3.442943430916071,3.502229017874051,3.5683563912696448,3.189305689009943,3.244109709002495,3.465946474099274,3.4174546183414463,3.467494218397455,3.4374601401883362
reference_167,3.238582468935122,3.1165576016432044,2.9626367182312014,3.141695685353279,3.0731174999917026,2.9907173239974734,3.136775397361629,2.798569972105677,3.0728163189356805,2.805251230792522,3.14897226943481,3.116868401628494,3.1566264116325624,3.138686952537577,2.9172072583633106,3.024278211682034,3.203904679655778,3.0700531177321437,3.151732423895202,3.071972361027479
reference_168,3.764770253991431,3.7456717803800768,3.583982482425391,3.7260858660112746,3.6623468672409345,3.503501618454014,3.724272547468297,3.4269461415496987,3.6651988918212317,3.522038020304116,3.5904028807756685,3.5953042286294083,3.6525906154076972,3.695236739951992,3.4279819664223328,3.5470068122616505,3.648982289225605,3.676556563889131,3.6228663136460173,3.619048114564411
reference_169,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_170,3.9612062668091705,3.722739124890816,3.7425677458945277,3.7835399292169334,3.6676393901803968,3.7129732559310455,3.9005503173946727,3.6104771470450463,3.875308102902746,3.7976134089842315,3.7783951454973552,3.8388555182468886,3.8903814210780148,3.9309315900367743,3.6495110531248156,3.8226997786694525,3.908973394519858,3.4908803482532504,3.778036469425354,3.8271790832533834
reference_171,4.04261988737415,4.044009441590905,3.9541126519109735,4.003238263481617,3.9626289639472962,3.876721332908526,4.075859536827949,3.7710057545046083,4.011320309997559,3.772941137770772,3.939956173647588,3.9862387579717637,4.041979990290357,3.995308639409667,3.874983425197768,3.951189826485443,4.009374761754329,4.028962130614091,3.995162605458713,3.9704132962177994
reference_172,3.89131074659882,3.87871333816886,3.7535146351575857,3.860134908357501,3.8194863951966767,3.7138818936009166,3.92139148273355,3.600561976912391,3.8518506142078404,3.6209515055207016,3.7623753497909123,3.796165494974017,3.8565988605766304,3.837190624606231,3.6614361323653837,3.783164697474289,3.8374203871532657,3.868927292332507,3.833020540402035,3.8140777104055883
reference_173,3.238582468935122,3.1165576016432044,2.9626367182312014,3.141695685353279,3.0731174999917026,2.9907173239974734,3.136775397361629,2.798569972105677,3.0728163189356805,2.805251230792522,3.14897226943481,3.116868401628494,3.1566264116325624,3.138686952537577,2.9172072583633106,3.024278211682034,3.203904679655778,3.0700531177321437,3.151732423895202,3.071972361027479
reference_174,3.801637651705663,3.60755255836857,3.1897090218936706,3.6823409604063295,3.497951591621201,3.5791943409401674,3.5989140685179875,3.394510200165835,3.6477624420766634,3.8205820361130454,3.731410381464539,3.5284327543667,3.6859502390905727,3.188062145537571,3.3157872215048037,3.539521119813444,3.6454760396298007,2.1551292374100584,3.735595913655984,3.7076569561135746
reference_175,3.5799666581907994,3.4387749683034423,3.2773524654602055,3.4098129631347653,3.3814355313916207,3.2863399972086995,3.5107790987008274,2.5737076104617107,3.4610766818904874,3.463423539261818,3.420550018585887,3.4124901229038236,3.4925740509338383,3.579556482698793,3.2537182780548273,3.324334966175079,3.514150876642022,3.4226067665977484,3.146012364318546,3.346267443485975
reference_176,3.5436238256062005,3.3887353311931143,2.984296539270326,3.512674160677528,3.4219028170709995,3.31256799569708,3.4803713623463763,2.679706123328913,3.361610114010635,3.4939414711151606,3.281204038645275,3.379936071616724,2.789438530472603,3.4677054526398603,3.290344836315452,3.3476152695311234,3.4843660980625377,3.372218092517189,3.3193864150740424,3.263717278679766
reference_177,3.5013768536183876,3.365008134744167,3.111135413215828,3.443988327844858,3.3775820129092935,3.2556473243543516,3.446824396395041,3.068248881966988,3.4207296121985795,3.458236315767109,3.3310373952981838,3.3466165416088107,3.465349083615923,3.415194691875472,3.188996461376789,3.2655792440650107,3.4430026564735234,3.2865697202204704,3.1405914922564824,3.26680269188112
reference_178,3.0458402246132663,2.638477790714264,2.599597822907925,2.999569891653061,3.26868049254787,3.2941047317031877,3.5325008654828984,3.2245645329105592,3.4815276437173783,3.586067485464752,2.8747549286466363,3.4153512418243293,3.028372468919665,2.982040987449858,3.132330627782675,3.489030897239345,3.600120408570648,3.3988334959917075,3.442637526775846,2.7832743134234548
reference_179,3.2016897671898747,3.25246982745181,3.0677470039232246,3.258282778256642,3.7985606639750853,3.681462359211739,3.8641729444660005,3.6479873017483744,3.8614729132704535,3.89597856247348,3.094020749004038,3.8028135766008346,3.3559696743325307,3.175461921730262,3.6872486688466632,3.827779928080734,3.886245142858513,3.7698767320765745,3.664813893389584,3.126587631316079
reference_180,2.98274151890009,3.0767449722084588,2.573326148762985,2.9492234108660176,3.614476669918136,3.4024812803521383,3.728040866674343,3.417540842781054,3.621942386350832,3.6754504635415013,3.1996743570742767,3.42955747256302,3.159335459456001,3.020565350639396,3.4567642708507034,3.53317906143636,3.6573380849497483,3.550759368540233,3.503291240285885,3.012793344756428
reference_181,3.2036394745180754,3.0401672792495726,2.697947325553227,3.059816200483322,3.496936880898047,3.3710133803282356,3.6461178113106,3.2820964817741527,3.536048572316122,3.5046052227298743,3.1993220799658952,3.4876285225319275,3.048556419796324,3.163000338195962,3.3075803629009304,3.335100666640234,3.619142719159605,3.3614457821459762,3.2792776927789666,3.0062582176812174
reference_182,2.9612482868247327,2.6824623210880643,3.117627818520246,3.029505400940536,3.134301555857043,3.501965908752931,3.67079955304118,3.503765314563504,3.7287815566586353,3.75580443102365,3.29176072201605,3.701061693494281,3.2429327082119714,2.6808384848978117,3.0547303809469173,3.6376943152752257,3.688273166524865,3.253431259446362,3.7343535096699343,2.9903585501024863
reference_183,3.13754798561282,2.9343616832847594,3.0351891507717967,3.167373773035109,3.5452680533578396,3.4748866835567886,3.7358886062770527,3.4039182412440456,3.662020673633337,3.752284136980832,2.9960496478337895,3.650236355366707,3.2286289603510143,3.170121785166766,3.5285423031562564,3.6877153905512094,3.636778651665043,3.6051475444554097,3.67931453213107,3.0175356646728515
reference_184,3.0518587151113366,3.0626115497790245,2.842387652007398,3.080400438282195,3.5977252654672505,3.523669383831217,3.6563061304839994,3.413442909390661,3.662751831214654,3.7479966033632155,3.023400123659552,3.651786150255971,3.1815234150218883,2.9958009814059308,3.474052394498246,3.6291603211593046,3.767131369420399,3.614443450836208,3.5596262582662797,2.9368662653994972
reference_185,3.631882699925174,3.701064319871521,3.4613470704460148,3.6750466765079497,3.653276638029385,3.5250153042790187,3.631939282844043,3.4335765681350074,3.6729654455623155,3.6450650432167055,3.5462956708728544,3.5840877413626675,3.634701133172751,3.650221056198754,3.466116463922496,3.5426030713409427,3.6711040681377893,3.2045928233337406,3.693490296834777,3.5979853925684093
reference_186,3.1393858281456777,2.9487003596117822,3.072225364414251,3.276549542684476,3.2360685752178253,3.1950670690992995,3.5828667813262025,3.3000037722129845,3.577906231866792,3.667969961204314,2.692451648802607,3.525812352235342,3.212337426185235,2.98202707206973,3.1635596891555364,3.542950249770294,3.6551503332852864,2.9599189247857214,3.6088131291044645,3.1418319321043606
reference_187,3.446960289435386,3.403865467403448,3.2020195775625244,3.225990742396182,3.811577594275536,3.575596774663402,3.919320635154411,3.6190198300683964,3.925686561072604,3.890987217036854,3.5038790233363843,3.8740566946642825,3.4347360810865477,3.4638768933668023,3.7571742976725724,3.8444250908285906,3.87994377809404,3.728819395492362,3.559316145067316,3.326499997382716
reference_188,3.6365080010743207,3.5643724022219776,3.3282241086774116,3.666964594473504,3.548630839653273,3.398205080273641,3.5965136230173935,3.322127866256673,3.5605301486036125,3.593851057917088,3.4486016997617046,3.461843257678814,3.3349281778916224,3.5919893892294255,3.374769119529381,3.4878399102448645,3.612234359100644,3.2243104932750764,3.3544343751326013,3.4652677975665482
reference_189,3.655418683375943,3.598374642252333,3.4511049178960005,3.641764718378836,3.52833074217418,3.5182187043803674,3.6383315502904647,3.3470014788432665,3.6262128183152136,3.687057469193403,3.5829218029134546,3.647167078438436,3.602470608324085,3.5617173100817134,3.381757291137773,3.4596019401904177,3.7077409997198436,3.1479520978665563,3.574097829909723,3.512769770905696
reference_190,3.0586828698059034,3.1453130613256226,2.76510745208372,3.1996266389209334,3.4273282818344684,2.8708297343251132,3.506632687345622,3.185508857110907,3.4373956165309596,3.486832448012767,3.0509174727206374,3.3908377220816375,3.1994865575547657,3.104007164501499,3.3066176824710714,3.3456652699016174,3.525367708657899,3.152338920860384,3.2836500074675166,3.036754505852752
reference_191,3.757542376271492,3.6288197593427425,3.527855100345039,3.7270962586981295,3.53764308668499,3.5052467325169787,3.69785528645428,3.4292950263860846,3.6238548933539874,3.736797427589894,3.6412319565697895,3.64052304268837,3.6855721257142062,3.7439122998415635,3.456247924249401,3.6085121905405524,3.6791574962061775,3.2754613846607206,3.5532702011518227,3.5858401644701963
reference_192,3.969318322027526,3.838044374603951,3.771237257385455,3.8536483083000808,3.695559628605959,3.73825842677311,3.914513281705849,3.6082116286288253,3.9406735005336864,3.9812216349981453,3.8644687346521693,3.870342992966638,3.9505666147712315,3.9884459381228865,3.6732768235676914,3.7756729348157205,3.8987074513914832,3.4889609548780247,3.839564435531227,3.8745057753284016
reference_193,2.893419288661128,2.7020245526560545,2.93006632889121,2.8492391374983446,3.234728651467197,3.2847698048519014,3.6805093466865046,3.3675760997369593,3.610165809785577,3.657533188748156,3.1913685542904755,3.482344455097204,3.1240165021393613,3.0411024407963008,3.1116609470472247,3.558996756738242,3.602231386942824,3.386290180764096,3.4848834844729217,2.924374749278263
reference_194,3.970142950070661,3.8400529861845967,3.6249803444726947,3.7804379940855504,3.6674054276111607,3.593513165165194,3.866987034718807,3.413093877645006,3.750211848150015,3.801965227395296,3.80044806919327,3.768908910659671,3.826710514019967,3.9048812607471075,3.6111356273686352,3.690130357377291,3.7322679129617096,3.7093423693456655,3.4354641110440896,3.7580379312057492
reference_195,3.1982702503988123,2.6639870270500183,2.6123533227868085,3.126763634766102,3.1994395465561394,3.389501717652498,3.6207728350730712,3.258508297941811,3.5824117507781983,3.6013793569050794,3.1165539417968264,3.4954583707975755,3.086011896571541,3.1593892133005026,3.0719787485451344,3.4884551005539897,3.649794926338994,3.4018521788060183,3.4646832475556253,2.926560836423922
reference_196,2.875796250381921,2.8392928280231478,2.990271541775513,2.873124118835211,3.2869362843927385,3.4661982426545066,3.7026827344725315,3.4141263357485387,3.724620387476921,3.7354821815647608,3.271195498728552,3.6079364511820082,3.2128028734828953,3.139905499389278,3.1757309547597594,3.6283628038916587,3.6425219179001673,3.5984106840308194,3.4466399566125494,3.022480179242563
reference_197,3.398123090312438,3.3571945587846828,2.9299358925256476,3.3897440960120346,3.5721316737919557,3.399199744884549,3.672314499867001,3.268521230509341,3.5621197934526667,3.632361000711264,3.296502285947942,3.532012341032908,3.3419831736063017,3.4236671129854375,3.416449717179052,3.487415553449234,3.613419526823454,3.5120690855236005,3.2376974361756496,3.223683133906302
reference_198,2.9494077163830354,2.7452697868709564,3.377502132054806,2.770664487069249,3.130464855509782,3.6644831918407537,3.856509309201076,3.6812269661674653,3.9012160186505556,3.8987812718918327,3.511803580061023,3.9079818294703963,3.4246457243199826,3.224333634846399,3.268445300437947,3.8180158534609077,3.917078354511073,3.6845535656467447,3.8747585328181375,3.244856522984147
reference_199,3.771790835456032,3.2524680166470534,3.5511761830245163,3.7536517365001627,3.3199056613602353,3.537946192958177,3.6690307506036857,3.4930057219205133,3.631188274031843,3.7794558668406935,3.593903620189625,3.6036488825791277,3.6258330920926234,3.7261627614965347,3.138138149752101,3.5500392122331714,3.7053424391174583,3.572224652094185,3.7297268077608856,3.586113240648054
reference_200,3.162006611353591,3.0411587167083742,2.772221378566217,3.1347196169122937,3.4146037591391094,2.916067913536419,3.5954139619205767,3.2767111523405106,3.511918565161038,3.5271864857311255,3.1744377538520885,3.432009976828933,3.011687910766172,3.1380442694874047,3.268051403921954,3.3805944029127124,3.5443843581564933,3.159885013403225,3.2380851366391195,2.8286265509202004
reference_201,2.536003092657716,2.3155972875707347,2.7875298769713615,2.852176760427561,3.4169439083045297,3.5834472222137315,3.3149830591848097,3.445580257170586,3.342403870253354,3.8120012250309636,3.023763656765613,3.67864891837689,3.242775583551689,1.130790828287378,3.291258707333362,3.5338230981067196,3.694579795557716,3.2528366779094724,3.712999591913878,3.167672405027864
reference_202,3.1871666124753792,2.8213050061660776,3.0474608154287335,3.1857635990073683,3.266852185517264,3.452005295392442,3.60807888105425,3.4239964787359685,3.6307785286559113,3.3369752934724337,3.229351866381009,3.6030542246764905,2.8553157408292287,3.1439248444890904,3.12538963203601,3.530069075677205,3.6649028831552037,3.379194354359626,3.566359700227256,3.1427388496950392
reference_203,3.830008145955745,3.711122124147415,3.5788549106972223,3.7324757009072305,3.581949846077943,3.569440552134714,3.7176007076365227,3.502141778956958,3.672876388307071,2.8717078033218386,3.7458819361371702,3.6598444714978338,3.329229125462866,3.730499647269695,3.3734544184865336,3.339855770767093,3.688389182976137,3.5495652708721166,3.5929952068887347,3.683824747327447
reference_204,3.357309912760336,3.0075696637404437,3.0938989657292195,3.3374951755376165,3.5221052891278153,3.3681836817418676,3.571320827644689,3.312927219362477,3.5202215354459065,3.3878059124177753,3.222493827670946,3.5074764990435017,3.0436690157979123,3.2631598346037385,3.345050737237499,3.516021745670633,3.5160251456147535,3.4665274155440366,3.507827372340375,3.1767296529040077
reference_205,3.898542708632823,3.7066261016856585,3.6380782529472033,3.9067024281570926,3.683091346039464,3.5612582686027303,3.9050689694837724,3.556306167496468,3.7868730603623675,3.9106793061737903,3.734495299328712,3.584725670576539,3.75148750878738,3.74511865654415,3.5628773950305117,3.681379289668335,3.8139519656040224,3.6151857357777777,3.7960505077244036,3.7818940233345986
reference_206,2.817498312027584,2.7386599582175353,3.108583634854022,2.671668048451295,3.175455351327443,3.5714230258007067,3.785691018261395,3.5111602540974967,3.752518335677134,3.737160072876308,3.3632951389765657,3.624775507690299,3.3392320911023075,3.08769170908865,3.1285879556283716,3.544783317617253,3.833496988890963,3.6230269784710436,3.548940336916848,3.018351828274432
reference_207,3.0042950269114375,2.6294329314834775,2.783342017577299,2.9422186223348588,2.9903039680391053,3.4090432130066457,3.6043954647734755,3.345176604402328,3.6727302608764214,3.6376395198786593,3.2834762181865655,3.5667964893785724,3.1850647500478537,3.0344123212389977,2.991040288265194,3.5142715372057487,3.709447852079318,3.504313127731242,3.567038081458654,2.916234403470231
reference_208,3.203470557681649,2.722388142611275,2.9966795496558283,3.164625712295129,3.123684251605509,3.3310565827205325,3.6584406985402556,3.2988688154334467,3.5792577710458016,3.6213666987427184,3.1408126840330204,3.435092558854066,3.105762133400127,3.20728224426314,3.0448281689938845,3.505697824154595,3.6022292177723005,3.40451762859759,3.5694633865423904,3.0874892061843235
reference_209,3.3735305367721042,2.783346674450519,3.0791724103288107,3.3031031443870447,3.300890557987609,3.100450783817098,3.5002719306988253,3.1841574248113167,3.4603245189646916,3.5302765185458025,3.0721085720214,3.3519923497578445,3.205660443021372,3.369940119192335,3.113095720396488,3.3048300891165745,3.5203935917051212,3.3274066836810867,3.3847563632663817,3.1660378217896796
